plant,disease,area_m2,severity,lat,lon,date
Tomato,Yellow Leaf Curl Virus,1579,0.53,-2.2349,-78.0673,2025-09-02
Potato,Early Blight,4406,0.29,-1.0021,-77.8235,2025-10-14
Tomato,Target Spot,3508,0.15,-1.0686,-79.5821,2025-07-17
Tomato,Bacterial Spot,3886,0.94,-4.1805,-79.2934,2025-05-22
Tomato,Yellow Leaf Curl Virus,1650,0.81,-0.7321,-76.8526,2025-12-06
Tomato,Yellow Leaf Curl Virus,4702,0.32,-0.319,-78.5045,2025-12-20
Potato,Black Scurf,4095,0.61,-1.3321,-78.486,2025-06-29
Tomato,Late Blight,3633,0.64,-1.1176,-80.2761,2025-08-22
Potato,Late Blight,2653,0.53,-2.2563,-78.1093,2025-04-07
Potato,Early Blight,3925,0.86,-2.2367,-78.0289,2025-06-12
Potato,Late Blight,2040,0.65,-0.2454,-78.5118,2025-12-09
Potato,Common Scab,2871,0.88,-2.2928,-79.8882,2025-04-26
Potato,Late Blight,1841,0.9,-2.9697,-78.8656,2025-05-22
Potato,Common Scab,3495,0.73,0.3136,-78.1752,2025-12-07
Tomato,Bacterial Spot,4694,0.71,0.1416,-76.8192,2025-07-20
Potato,Late Blight,3107,0.53,-1.7278,-78.8458,2025-12-28
Potato,Early Blight,2075,0.37,-1.0324,-80.4624,2025-12-12
Tomato,Septoria Leaf Spot,983,0.13,-0.3171,-76.9267,2025-06-08
Tomato,Target Spot,1111,0.35,-0.9997,-77.7552,2025-11-27
Tomato,Bacterial Spot,1247,0.44,-1.0572,-80.3022,2025-11-19
Tomato,Bacterial Spot,2828,0.89,-1.4681,-77.9153,2025-05-18
Tomato,Leaf Mold,4766,0.37,-1.1573,-78.5805,2025-11-28
Tomato,Late Blight,3303,0.74,-1.2401,-78.521,2025-08-10
Tomato,Septoria Leaf Spot,3019,0.86,-0.1628,-76.9782,2025-04-22
Tomato,Late Blight,3460,0.94,-0.8941,-77.6674,2025-07-15
Tomato,Spider Mites,121,0.96,-0.9453,-78.5823,2025-09-06
Potato,Late Blight,2595,0.75,-0.9579,-77.8208,2025-07-31
Potato,Late Blight,4539,0.75,-2.8032,-78.9555,2026-02-24
Potato,Common Scab,580,0.54,0.4261,-78.1271,2026-01-31
Tomato,Septoria Leaf Spot,1968,0.92,-0.2032,-78.4826,2025-11-07
Tomato,Spider Mites,4401,0.88,-0.2293,-78.7246,2025-06-29
Potato,Common Scab,2039,0.5,-0.3861,-78.5877,2025-04-14
Tomato,Septoria Leaf Spot,319,0.73,-2.0931,-79.7465,2025-07-09
Tomato,Late Blight,841,0.27,-1.2025,-80.3246,2025-03-30
Potato,Black Scurf,2525,0.7,0.108,-76.8164,2025-12-03
Potato,Common Scab,4230,0.29,-0.9836,-78.0253,2026-01-01
Tomato,Target Spot,3707,0.39,-0.4698,-76.973,2026-02-06
Potato,Common Scab,2996,0.71,-0.9764,-80.2435,2026-01-05
Potato,Common Scab,1566,0.33,-3.9354,-79.1133,2025-10-19
Potato,Early Blight,2769,0.63,-2.4478,-78.1618,2026-02-25
Tomato,Spider Mites,3220,0.22,0.449,-78.1035,2025-04-05
Potato,Early Blight,3642,0.73,-1.7508,-78.7467,2025-08-12
Potato,Late Blight,1758,0.51,-0.1428,-78.3826,2025-05-06
Potato,Late Blight,4280,0.9,-1.7006,-78.6055,2026-03-02
Tomato,Septoria Leaf Spot,4072,0.63,-0.3435,-78.6124,2026-02-21
Potato,Black Scurf,3105,0.27,-0.2372,-78.4416,2025-04-21
Potato,Black Scurf,1697,0.89,0.3608,-78.2315,2025-10-25
Tomato,Target Spot,2652,0.61,-1.2379,-77.9207,2025-09-24
Tomato,Spider Mites,2595,0.31,-3.966,-79.4467,2026-02-21
Potato,Late Blight,3258,0.42,-2.1395,-80.045,2026-02-25
Tomato,Spider Mites,2528,1.0,-0.2757,-78.63,2025-06-07
Potato,Late Blight,1451,0.32,-2.4034,-78.0738,2026-01-07
Tomato,Bacterial Spot,4651,0.85,-0.402,-76.712,2026-03-05
Tomato,Bacterial Spot,3857,0.63,0.3329,-77.998,2025-04-24
Potato,Black Scurf,4996,0.1,-2.2564,-79.8572,2025-10-11
Tomato,Septoria Leaf Spot,735,0.11,-1.2306,-79.6045,2025-09-02
Potato,Early Blight,3016,0.42,-0.8922,-79.6628,2025-12-01
Tomato,Target Spot,3714,0.47,-1.6827,-78.7518,2025-12-30
Tomato,Septoria Leaf Spot,2720,0.26,-0.4826,-76.9461,2025-09-22
Potato,Black Scurf,1439,0.83,-2.19,-78.1957,2025-07-07
Potato,Black Scurf,3777,0.91,-0.8473,-77.7768,2025-09-08
Tomato,Yellow Leaf Curl Virus,4566,0.12,-1.0793,-78.6881,2025-04-19
Potato,Black Scurf,3776,0.61,-1.0871,-78.5051,2025-05-26
Potato,Black Scurf,354,0.63,0.367,-77.9427,2025-12-07
Tomato,Leaf Mold,4094,0.72,-1.7588,-78.584,2025-11-16
Tomato,Yellow Leaf Curl Virus,967,0.24,-1.2252,-79.1798,2025-11-16
Potato,Early Blight,4711,0.71,-0.0881,-78.5562,2026-03-01
Potato,Black Scurf,3574,0.34,-2.1968,-78.1453,2026-03-02
Tomato,Yellow Leaf Curl Virus,2719,0.39,-0.2328,-78.5835,2025-12-15
Tomato,Yellow Leaf Curl Virus,562,0.39,-3.9734,-79.1434,2026-03-15
Potato,Early Blight,2643,0.96,-1.3288,-78.0294,2025-04-09
Potato,Late Blight,4026,0.33,-3.9004,-79.2256,2025-11-19
Tomato,Spider Mites,3871,0.54,-0.5544,-76.93,2025-11-30
Tomato,Spider Mites,545,0.81,-0.4337,-76.9264,2025-09-04
Tomato,Septoria Leaf Spot,251,0.9,-2.233,-78.1926,2025-06-11
Potato,Late Blight,4742,0.52,-2.2076,-79.7103,2025-08-31
Tomato,Target Spot,2628,0.5,-3.9108,-79.0472,2025-05-01
Tomato,Late Blight,454,0.92,-2.7719,-78.9102,2025-12-31
Tomato,Target Spot,1376,0.63,-1.2676,-78.6382,2025-11-23
Tomato,Yellow Leaf Curl Virus,4943,0.51,-0.1277,-76.9796,2025-12-17
Tomato,Spider Mites,633,0.29,-1.2308,-80.4024,2025-05-01
Potato,Late Blight,897,0.47,-2.3756,-78.1407,2025-06-22
Potato,Common Scab,4524,0.28,-2.0293,-79.7145,2025-07-01
Tomato,Bacterial Spot,1048,0.86,-0.4644,-76.8986,2025-03-26
Tomato,Spider Mites,777,0.18,-1.5614,-77.8368,2026-03-11
Tomato,Bacterial Spot,3520,0.76,-4.0164,-79.4237,2025-04-10
Tomato,Late Blight,3626,0.13,-0.1743,-78.4345,2026-03-11
Potato,Late Blight,145,0.13,-1.0837,-78.5286,2026-02-06
Tomato,Spider Mites,1286,0.37,-3.0046,-79.0581,2025-10-03
Potato,Common Scab,3826,0.2,-0.8377,-78.4077,2025-06-12
Potato,Early Blight,827,0.71,-1.0886,-77.6975,2025-08-26
Potato,Common Scab,528,0.7,-2.9645,-79.3207,2025-05-14
Tomato,Spider Mites,4840,0.15,-3.9338,-79.2588,2025-05-19
Potato,Black Scurf,592,0.5,-0.0482,-78.4218,2025-09-07
Potato,Common Scab,2667,0.85,-1.4865,-78.6734,2025-05-07
Potato,Black Scurf,1921,0.55,0.1775,-78.0691,2026-03-09
Tomato,Spider Mites,1134,0.65,0.3929,-78.0295,2025-07-01
Tomato,Bacterial Spot,102,0.61,-4.0698,-79.1471,2025-05-06
Tomato,Target Spot,3551,0.62,-0.8399,-79.3602,2026-01-09
Tomato,Yellow Leaf Curl Virus,383,0.81,-0.9548,-77.7472,2026-01-27
Potato,Black Scurf,4730,0.85,-1.6105,-78.5335,2025-09-30
Potato,Common Scab,357,0.53,-3.9667,-79.2517,2025-08-05
Tomato,Bacterial Spot,4581,0.13,-1.2876,-78.6706,2025-04-18
Tomato,Leaf Mold,927,0.77,-0.5464,-77.006,2025-09-10
Tomato,Spider Mites,3242,0.46,-1.2016,-77.6828,2026-02-01
Potato,Early Blight,819,0.31,-1.3013,-78.4853,2025-08-18
Tomato,Bacterial Spot,1439,0.34,-1.2589,-78.4666,2025-07-15
Tomato,Late Blight,3033,0.6,-2.3651,-79.7343,2025-04-30
Potato,Black Scurf,1782,0.7,-1.2334,-78.4786,2025-11-04
Tomato,Spider Mites,3955,0.68,-0.9351,-79.3564,2025-05-28
Tomato,Late Blight,990,0.69,-2.2766,-77.8806,2025-09-22
Potato,Black Scurf,3284,0.44,-2.0443,-78.1137,2025-10-25
Potato,Common Scab,4114,0.96,-3.9657,-79.1738,2025-08-06
Tomato,Spider Mites,1586,0.17,-1.0853,-80.3591,2026-01-04
Tomato,Septoria Leaf Spot,1708,0.36,-0.6351,-76.9133,2026-01-25
Tomato,Late Blight,4234,0.83,-2.7196,-79.056,2025-10-23
Potato,Late Blight,1327,0.47,-0.9931,-77.9837,2025-07-23
Tomato,Leaf Mold,1189,0.72,-0.4676,-76.7702,2026-01-01
Tomato,Spider Mites,3752,0.61,-1.1706,-78.5847,2025-08-19
Tomato,Target Spot,4451,0.39,-1.4174,-78.5355,2025-11-28
Tomato,Yellow Leaf Curl Virus,4796,0.29,-3.9848,-79.3365,2025-10-13
Potato,Black Scurf,3234,0.31,-2.149,-78.0198,2025-05-18
Tomato,Leaf Mold,4394,0.28,-1.3601,-78.649,2025-11-19
Potato,Late Blight,732,0.56,-0.4548,-76.9301,2025-12-21
Potato,Common Scab,2315,0.62,0.2994,-78.1425,2025-04-21
Potato,Black Scurf,3540,0.16,-0.1642,-78.5439,2025-06-24
Tomato,Yellow Leaf Curl Virus,1683,0.47,0.1205,-77.0447,2025-05-21
Tomato,Septoria Leaf Spot,1839,0.55,-1.1179,-78.5151,2025-05-22
Tomato,Yellow Leaf Curl Virus,863,0.99,-0.5604,-76.9162,2025-04-28
Potato,Early Blight,2210,0.4,-2.1098,-79.9567,2025-04-15
Potato,Black Scurf,148,0.5,-2.8427,-78.9657,2025-12-08
Potato,Common Scab,1995,0.79,-3.8804,-79.3175,2025-04-14
Potato,Black Scurf,747,0.22,-1.0635,-80.1776,2025-05-04
Tomato,Leaf Mold,3205,0.3,-0.943,-77.7028,2025-12-16
Potato,Black Scurf,1932,0.63,-0.7758,-79.4624,2025-08-16
Potato,Late Blight,3783,0.26,-2.171,-79.6899,2025-05-07
Potato,Black Scurf,2351,0.16,-1.2444,-79.3532,2025-12-09
Potato,Black Scurf,154,0.69,-1.5131,-77.9768,2026-02-20
Potato,Early Blight,3309,0.43,-2.0999,-79.8103,2026-03-07
Potato,Late Blight,4959,0.24,0.3217,-76.8462,2025-12-15
Potato,Early Blight,4798,0.49,-0.0797,-78.5494,2025-07-27
Tomato,Septoria Leaf Spot,3536,0.25,-0.0099,-78.448,2025-11-14
Potato,Late Blight,3436,0.92,-1.5578,-78.1231,2025-06-08
Potato,Black Scurf,3412,0.2,-0.855,-78.707,2025-09-22
Tomato,Septoria Leaf Spot,2817,0.32,-0.4562,-76.898,2025-08-10
Potato,Common Scab,428,0.35,-4.1356,-79.3029,2025-09-02
Tomato,Yellow Leaf Curl Virus,545,0.49,-0.8973,-77.6354,2025-05-29
Potato,Black Scurf,1186,0.79,-1.5251,-77.7837,2025-08-22
Tomato,Yellow Leaf Curl Virus,3952,0.5,-2.5106,-78.2306,2025-11-13
Potato,Late Blight,3424,0.94,0.0937,-76.8406,2025-07-07
Tomato,Yellow Leaf Curl Virus,279,0.7,-2.4786,-78.1105,2025-05-25
Potato,Common Scab,4410,0.48,-0.3708,-76.8496,2026-03-15
Potato,Late Blight,2323,0.54,-2.1686,-78.2348,2025-05-28
Potato,Black Scurf,3194,0.2,-0.7605,-77.7018,2025-12-29
Potato,Common Scab,323,0.39,-0.9449,-78.5325,2025-08-01
Potato,Early Blight,2881,0.69,-0.8994,-77.8375,2025-08-01
Potato,Black Scurf,2845,0.22,0.4601,-78.2738,2025-06-19
Tomato,Late Blight,411,0.67,-2.8726,-78.9997,2025-08-29
Tomato,Spider Mites,3434,0.68,-0.902,-78.68,2026-01-01
Tomato,Leaf Mold,1626,0.98,-0.1504,-78.3479,2025-08-25
Tomato,Target Spot,3425,0.44,-1.1075,-79.2993,2025-12-07
Potato,Common Scab,2034,0.55,-1.93,-79.7965,2025-06-26
Tomato,Spider Mites,4848,0.95,-1.2159,-77.9104,2025-10-30
Tomato,Spider Mites,1279,0.13,-0.9968,-80.1925,2025-12-04
Tomato,Bacterial Spot,1381,0.41,-0.8655,-77.5132,2025-09-08
Potato,Common Scab,2168,0.36,-3.9497,-79.0243,2025-08-22
Tomato,Bacterial Spot,2051,0.78,-2.1317,-79.6568,2025-08-30
Tomato,Yellow Leaf Curl Virus,3156,0.52,-1.6201,-78.5313,2025-04-23
Tomato,Target Spot,4378,1.0,-3.8698,-79.263,2025-09-30
Tomato,Target Spot,357,0.48,-0.683,-76.9145,2026-03-16
Potato,Late Blight,3212,0.14,-2.1196,-79.7602,2025-11-04
Tomato,Spider Mites,3293,0.78,-1.5218,-77.9289,2025-03-31
Potato,Early Blight,1406,0.48,0.4357,-78.1499,2026-01-22
Potato,Late Blight,3998,0.61,-1.7194,-78.8385,2026-02-19
Potato,Late Blight,1217,0.52,-0.7914,-79.4356,2025-06-14
Potato,Common Scab,2731,0.65,-3.8365,-78.9523,2026-01-16
Tomato,Yellow Leaf Curl Virus,4103,0.35,-0.8946,-78.8775,2025-11-18
Tomato,Late Blight,851,0.15,-0.642,-76.8573,2025-12-28
Potato,Common Scab,214,0.59,-0.9682,-79.1952,2025-12-08
Tomato,Target Spot,1613,0.28,-2.2132,-79.723,2025-08-24
Potato,Late Blight,2560,0.2,-2.2517,-79.9122,2026-01-03
Tomato,Bacterial Spot,2828,0.69,-1.2754,-80.5192,2025-09-29
Potato,Black Scurf,1828,0.75,-2.7179,-78.9756,2025-10-01
Tomato,Septoria Leaf Spot,2029,0.59,-2.0116,-79.7159,2025-08-01
Tomato,Leaf Mold,3845,0.35,-0.9551,-77.4736,2026-01-11
Tomato,Yellow Leaf Curl Virus,3056,1.0,-1.2219,-80.1787,2025-06-28
Potato,Late Blight,3941,0.74,-1.7848,-78.4958,2026-03-18
Potato,Early Blight,4970,0.5,-1.4912,-77.9536,2025-06-23
Potato,Black Scurf,1525,0.52,0.1698,-77.9729,2025-06-04
Tomato,Septoria Leaf Spot,74,0.61,-2.3382,-79.767,2025-12-14
Potato,Black Scurf,976,0.32,-1.1019,-80.0715,2026-01-05
Potato,Late Blight,388,0.9,-1.6434,-78.453,2026-01-14
Tomato,Yellow Leaf Curl Virus,4871,0.25,-1.8277,-78.6722,2025-10-31
Potato,Late Blight,1346,0.67,-2.2159,-78.1369,2025-09-06
Tomato,Spider Mites,2870,1.0,0.0266,-76.8901,2025-04-04
Potato,Common Scab,1462,0.8,-2.0698,-79.7746,2025-11-29
Tomato,Spider Mites,4393,0.89,-0.4437,-76.9869,2025-09-02
Potato,Late Blight,2326,1.0,0.3838,-78.2373,2025-12-09
Tomato,Septoria Leaf Spot,4512,0.67,-3.9648,-79.2203,2025-10-02
Tomato,Late Blight,2359,0.85,-1.7954,-78.6476,2025-09-06
Tomato,Target Spot,3057,0.86,-1.5482,-78.6918,2025-07-27
Potato,Black Scurf,4258,0.28,-2.406,-78.0422,2025-04-01
Potato,Early Blight,3560,0.39,-1.049,-80.3985,2025-08-03
Potato,Common Scab,921,0.25,-2.2075,-78.1717,2025-11-12
Tomato,Leaf Mold,3140,0.86,-1.089,-78.5808,2026-03-09
Potato,Black Scurf,4828,0.9,0.3728,-78.1829,2025-05-22
Tomato,Spider Mites,4029,0.73,-1.5295,-78.5307,2025-11-26
Tomato,Yellow Leaf Curl Virus,3636,0.18,0.221,-78.2212,2025-05-15
Tomato,Target Spot,1991,0.51,-0.9384,-78.6403,2025-06-02
Potato,Late Blight,3191,1.0,-4.1304,-79.1892,2025-06-23
Potato,Black Scurf,3282,0.5,-3.0855,-79.0186,2026-03-15
Potato,Black Scurf,1913,0.95,-0.3123,-77.0509,2025-12-13
Potato,Common Scab,4859,0.93,-1.5068,-77.9367,2026-02-07
Potato,Black Scurf,4697,0.15,-0.9814,-79.4086,2026-03-15
Tomato,Leaf Mold,3332,0.12,-1.1854,-78.5914,2025-07-21
Potato,Early Blight,1822,0.5,-3.0363,-78.6944,2026-03-01
Potato,Black Scurf,330,0.15,-2.8189,-78.8643,2026-03-24
Tomato,Bacterial Spot,1616,0.88,-1.1119,-77.8796,2025-07-11
Potato,Late Blight,4205,0.49,-1.0961,-79.5227,2025-09-05
Tomato,Late Blight,137,0.93,0.5854,-78.173,2026-01-14
Tomato,Yellow Leaf Curl Virus,4457,0.91,-0.2117,-76.9643,2025-04-15
Potato,Black Scurf,3494,0.19,-0.8703,-79.3707,2025-05-27
Tomato,Spider Mites,3166,0.96,-4.0111,-79.1668,2025-05-30
Potato,Early Blight,1382,0.47,-0.4366,-76.8547,2025-08-29
Potato,Black Scurf,2356,0.85,-2.3717,-78.3796,2025-08-09
Potato,Late Blight,4126,0.37,0.5536,-78.2552,2025-08-24
Tomato,Septoria Leaf Spot,2070,0.32,-1.5691,-78.0981,2025-10-12
Tomato,Septoria Leaf Spot,3408,0.12,-1.6139,-77.9685,2025-08-01
Potato,Early Blight,4668,0.58,-0.9487,-78.6692,2025-07-20
Tomato,Target Spot,2709,0.78,-1.3056,-78.2356,2025-04-18
Tomato,Septoria Leaf Spot,4046,0.39,-1.1146,-80.484,2025-05-30
Potato,Early Blight,1990,0.69,-0.7938,-78.6609,2025-03-26
Tomato,Bacterial Spot,202,0.95,-2.7702,-79.3246,2025-10-24
Tomato,Spider Mites,1447,0.89,-3.9932,-79.1334,2025-09-25
Potato,Common Scab,3367,0.88,-0.2959,-78.4851,2025-11-07
Potato,Late Blight,4698,0.51,-3.9779,-79.2241,2025-07-11
Tomato,Bacterial Spot,2159,0.54,-0.8392,-77.7654,2025-05-23
Potato,Late Blight,2899,0.73,0.4366,-78.2899,2025-07-29
Tomato,Leaf Mold,1511,0.5,-0.9411,-79.6104,2026-01-20
Potato,Late Blight,2179,0.63,-0.3494,-77.0194,2025-07-17
Potato,Black Scurf,1735,0.35,-1.2644,-79.3519,2025-12-06
Tomato,Late Blight,2934,0.78,-2.2276,-79.8051,2025-04-09
Tomato,Leaf Mold,1173,0.72,-2.3968,-78.1328,2026-03-04
Potato,Common Scab,2398,0.57,-1.362,-78.7773,2025-09-19
Potato,Early Blight,4138,0.21,0.2866,-78.1018,2025-07-17
Potato,Early Blight,3989,0.72,-2.3357,-78.22,2026-03-03
Tomato,Yellow Leaf Curl Virus,1517,0.12,-1.3517,-78.678,2026-02-11
Tomato,Yellow Leaf Curl Virus,1872,0.5,0.4816,-78.3022,2025-08-13
Tomato,Septoria Leaf Spot,2785,0.89,-1.6672,-78.5757,2025-12-24
Potato,Early Blight,3831,0.7,-4.1396,-79.1963,2025-10-25
Tomato,Yellow Leaf Curl Virus,3718,0.77,-1.2729,-78.8721,2025-08-06
Tomato,Target Spot,2209,0.4,-1.0305,-78.5332,2025-09-09
Tomato,Spider Mites,480,0.23,-3.8052,-79.0659,2026-02-11
Tomato,Septoria Leaf Spot,1790,0.25,-1.246,-78.4543,2025-09-23
Potato,Common Scab,971,0.95,-1.1014,-80.3364,2025-10-18
Potato,Early Blight,1002,0.76,-0.078,-78.184,2025-04-03
Tomato,Spider Mites,3204,0.33,-0.1016,-77.0838,2025-05-20
Tomato,Target Spot,818,0.35,-1.3493,-79.4495,2025-06-15
Tomato,Septoria Leaf Spot,3753,0.51,-2.8261,-79.1196,2025-12-22
Potato,Black Scurf,2214,0.17,-1.0235,-77.8861,2026-03-05
Potato,Common Scab,2101,0.17,-0.4741,-76.988,2025-11-30
Potato,Common Scab,4218,0.92,-1.5175,-77.8453,2025-10-09
Tomato,Late Blight,4656,0.6,-2.1689,-79.7646,2026-02-22
Tomato,Spider Mites,552,0.93,-0.3703,-76.9933,2025-03-26
Tomato,Late Blight,2333,0.81,-2.5123,-77.9113,2025-04-05
Tomato,Target Spot,3810,0.97,-0.8941,-78.5412,2025-11-22
Tomato,Septoria Leaf Spot,3842,0.16,-1.2932,-78.6182,2025-10-03
Potato,Common Scab,3713,0.17,-0.9423,-77.74,2026-03-10
Tomato,Spider Mites,2660,0.86,-1.107,-80.3529,2025-07-03
Tomato,Leaf Mold,1860,0.36,0.0731,-76.8783,2025-05-16
Potato,Black Scurf,2926,0.43,-0.9749,-79.4731,2026-02-23
Tomato,Bacterial Spot,3973,0.48,-1.6592,-78.6846,2025-04-24
Tomato,Yellow Leaf Curl Virus,2890,0.82,-0.901,-77.8807,2025-08-22
Potato,Common Scab,1052,0.68,0.1473,-76.8762,2025-07-22
Potato,Early Blight,1870,0.5,-1.5247,-78.4905,2025-08-12
Tomato,Leaf Mold,1602,0.2,-1.0597,-80.4709,2025-04-15
Tomato,Late Blight,319,0.58,-1.0584,-77.8577,2025-12-12
Potato,Early Blight,1778,0.19,-0.9998,-80.2343,2025-06-23
Tomato,Yellow Leaf Curl Virus,4496,0.33,-2.8933,-78.8827,2025-04-02
Potato,Early Blight,2335,0.9,0.1595,-78.0298,2025-05-09
Potato,Common Scab,717,0.27,-4.0167,-79.2203,2025-08-12
Potato,Late Blight,2834,0.84,-2.2738,-78.1172,2025-08-20
Tomato,Septoria Leaf Spot,4150,0.52,-3.9719,-79.0035,2025-07-22
Potato,Late Blight,126,0.71,-1.3073,-78.5274,2026-01-12
Potato,Early Blight,4931,0.2,-1.147,-79.3336,2025-04-16
Tomato,Yellow Leaf Curl Virus,588,0.32,0.3342,-78.0224,2025-08-31
Tomato,Target Spot,398,0.91,-1.4994,-77.8799,2025-11-21
Potato,Early Blight,4842,0.73,-1.0042,-77.7609,2026-02-07
Tomato,Yellow Leaf Curl Virus,1011,0.55,-0.8612,-78.0047,2026-02-11
Tomato,Leaf Mold,654,0.78,-1.296,-79.4131,2026-01-05
Tomato,Spider Mites,2739,0.93,-2.332,-79.6446,2025-11-25
Potato,Late Blight,4885,0.4,-2.9836,-78.9955,2025-10-04
Tomato,Target Spot,1755,0.9,-0.0932,-78.3671,2026-01-24
Tomato,Spider Mites,2555,0.37,-3.9354,-79.1856,2025-07-20
Tomato,Late Blight,2234,0.12,-2.891,-78.9322,2026-02-15
Potato,Common Scab,3280,0.47,-1.189,-77.8153,2025-08-14
Tomato,Leaf Mold,416,0.49,-0.1573,-78.4604,2026-01-03
Tomato,Yellow Leaf Curl Virus,1108,0.43,-1.3985,-78.4969,2025-04-03
Potato,Late Blight,3032,0.64,0.1726,-76.941,2025-08-16
Tomato,Bacterial Spot,1897,0.68,-1.2665,-78.7679,2025-11-05
Potato,Common Scab,2981,0.56,-1.4691,-78.0179,2025-05-29
Potato,Common Scab,1103,0.63,-0.3935,-77.0314,2025-12-19
Tomato,Leaf Mold,4152,0.63,-2.3002,-78.2324,2025-05-01
Tomato,Bacterial Spot,4936,0.51,-1.5094,-77.8772,2025-08-10
Potato,Late Blight,5000,0.66,-1.2941,-77.8296,2025-12-14
Potato,Late Blight,1271,0.56,0.3691,-78.325,2026-03-05
Potato,Late Blight,345,0.19,-4.1145,-79.0628,2026-02-07
Tomato,Late Blight,2473,0.78,0.5929,-78.077,2026-03-17
Tomato,Bacterial Spot,2909,0.61,0.1562,-76.9901,2025-09-23
Tomato,Late Blight,4978,0.82,-1.6621,-78.6083,2025-09-22
Tomato,Spider Mites,1331,0.54,0.2988,-78.0791,2025-12-06
Potato,Black Scurf,373,0.59,-4.2515,-79.1701,2025-08-23
Potato,Common Scab,1054,0.24,-2.7518,-78.9358,2025-09-06
Potato,Common Scab,3139,0.21,-2.8626,-78.8971,2025-10-10
Potato,Early Blight,4249,0.69,-0.5935,-77.0284,2026-03-09
Potato,Black Scurf,1464,0.34,-2.7545,-79.1465,2025-05-10
Potato,Black Scurf,2162,0.51,-0.9693,-78.5991,2025-06-09
Potato,Early Blight,411,0.51,-2.2613,-78.1889,2026-03-11
Potato,Black Scurf,1434,0.89,-1.0708,-78.7154,2025-06-14
Tomato,Target Spot,3041,0.46,-1.4539,-77.9425,2026-03-18
Potato,Late Blight,2675,0.46,-1.1629,-78.7719,2025-12-30
Tomato,Target Spot,3885,0.11,-0.3502,-78.5276,2025-11-10
Tomato,Leaf Mold,829,0.94,-0.7928,-78.4873,2025-11-07
Potato,Late Blight,2426,0.61,-0.9682,-79.4804,2025-04-04
Tomato,Leaf Mold,494,0.72,-1.0446,-79.3401,2025-08-04
Potato,Black Scurf,2435,0.47,-1.5023,-77.9189,2026-02-27
Tomato,Spider Mites,3791,0.43,-4.0981,-79.2113,2026-03-12
Tomato,Leaf Mold,1669,0.25,-0.2458,-77.1987,2026-02-15
Potato,Black Scurf,4977,0.12,-2.1514,-79.7767,2025-04-19
Tomato,Yellow Leaf Curl Virus,3374,0.3,-0.1711,-78.3371,2025-05-04
Potato,Late Blight,2989,0.55,-0.8939,-78.4193,2026-01-01
Tomato,Target Spot,3735,0.42,-2.2308,-79.7378,2025-09-04
Tomato,Spider Mites,4810,0.65,0.2239,-78.0704,2026-01-18
Tomato,Target Spot,3138,0.3,-1.1797,-80.3832,2026-03-20
Tomato,Yellow Leaf Curl Virus,79,1.0,-2.2619,-78.0906,2026-01-16
Tomato,Late Blight,159,0.77,-0.0554,-76.8918,2026-03-18
Potato,Black Scurf,3948,0.95,-2.2894,-79.7027,2025-05-05
Tomato,Spider Mites,1391,0.7,-2.3462,-79.7878,2025-07-06
Potato,Early Blight,2533,0.56,-2.0572,-78.1436,2025-05-31
Potato,Common Scab,4549,0.71,-2.3299,-78.0758,2026-03-05
Tomato,Leaf Mold,4241,0.97,-0.5355,-76.8411,2025-05-22
Tomato,Septoria Leaf Spot,4807,0.86,-3.9086,-79.2572,2025-06-20
Tomato,Target Spot,3623,0.98,-1.1336,-77.8581,2025-10-24
Tomato,Spider Mites,4802,0.83,-0.9619,-80.2098,2025-07-11
Tomato,Yellow Leaf Curl Virus,3782,0.12,-2.0978,-79.7655,2025-12-29
Tomato,Leaf Mold,4525,0.84,-1.3749,-78.7473,2026-03-10
Tomato,Spider Mites,4107,0.6,-4.0237,-79.1154,2025-10-18
Potato,Black Scurf,1976,0.59,-2.1128,-79.9474,2025-05-01
Potato,Common Scab,2248,0.79,-1.6128,-77.8763,2025-08-26
Potato,Black Scurf,2128,0.6,-0.2837,-78.5479,2026-01-29
Potato,Late Blight,2821,0.58,-1.5433,-78.7236,2025-11-17
Potato,Late Blight,3500,0.56,-1.3383,-79.7276,2025-06-27
Potato,Early Blight,2726,0.76,-3.8865,-79.1148,2025-05-08
Potato,Late Blight,4572,0.26,-2.9035,-79.038,2026-03-16
Tomato,Yellow Leaf Curl Virus,678,0.37,-0.8381,-78.4567,2025-05-08
Tomato,Spider Mites,2398,0.66,-0.8105,-77.8098,2026-03-20
Potato,Late Blight,2415,0.16,-1.0859,-77.7232,2026-01-11
Tomato,Septoria Leaf Spot,1051,0.31,-1.6001,-78.5353,2025-08-31
Potato,Late Blight,4797,0.13,-0.8898,-78.3718,2026-02-01
Potato,Common Scab,2977,0.74,-0.9823,-78.4378,2025-10-13
Tomato,Septoria Leaf Spot,4893,0.4,-4.128,-79.0278,2025-11-30
Potato,Early Blight,4758,0.55,-1.592,-78.6185,2025-12-03
Potato,Early Blight,2977,0.91,0.4659,-77.9974,2025-07-21
Tomato,Bacterial Spot,1814,0.85,-3.0141,-79.1124,2026-01-11
Tomato,Target Spot,2105,0.25,-0.4487,-77.086,2025-04-12
Tomato,Bacterial Spot,4457,0.94,-1.5053,-78.6279,2026-02-23
Potato,Common Scab,4050,0.12,-3.9965,-79.1196,2025-05-04
Potato,Late Blight,1305,0.37,-1.1269,-80.0906,2025-09-19
Tomato,Target Spot,3550,0.74,-0.9225,-79.5277,2025-06-19
